,KKTOWN 用戶,重覆檢查,誰做的,回覆(Y/N),備註,,,
,K275141,1,AN,,,,,
,K406173,1,AN,,,,,
,C191081,1,AN,,,,,
,J466433,1,AN,,,,,
,K227434,1,AN,,,,,
,A185442,1,AN,,,,,
,K323926,1,AN,,,,,
,G216013,1,AN,,,,,
,F371334,1,AN,,,,,
,M459489,1,AN,,,,,
,M505898,1,AN,,,,,
,G302902,1,AN,,,,,
,H565004,1,AN,,,,,
,J303809,1,AN,,,,,
,C254606,1,AN,,,,,
,B242200,1,AN,,,,,
,A294232,1,AN,,,,,
,E572164,1,AN,,,,,
,M350754,1,AN,,,,,
,F361841,1,AN,,,,,
,E519364,1,AN,,,,,
,C314226,1,AN,,,,,
,D512499,1,AN,,,,,
,G239850,1,AN,,,,,
,G372664,1,AN,,,,,
,D382270,1,AN,,,,,
,E408495,1,AN,,,,,
,A215868,1,AN,,,,,
,E418087,1,AN,,,,,
,B476830,1,AN,,,,,
,G153379,1,AN,,,,,
,F470136,1,AN,,,,,
,M411683,1,AN,,,,,
,D444618,1,AN,,,,,
,D512092,1,AN,,,,,
,G370937,1,AN,,,,,
,D335806,1,AN,,,,,
,A259692,1,AN,,,,,
,C253737,1,AN,,,,,
,E518242,1,AN,,,,,
,A196332,1,AN,,,,,
,K426039,1,AN,,,,,
,A220257,1,AN,,,,,
,D430175,1,AN,,,,,
,B448318,1,AN,,,,,
,B220772,1,AN,,,,,
,J316096,1,AN,,,,,
,C372064,1,AN,,,,,
,G325870,1,AN,,,,,
,E322288,1,AN,,,,,
,E346224,1,AN,,,,,
,G341897,1,AN,,,,,
,D343550,1,AN,,,,,
,A321512,1,AN,,,,,
,K407152,1,AN,,,,,
,K351668,1,AN,,,,,
,D357641,1,AN,,,,,
,H348590,1,AN,,,,,
,B450683,1,AN,,,,,
,D483723,1,AN,,,,,
,J427163,1,AN,,,,,
,F414839,1,AN,,,,,
,M425059,1,AN,,,,,
,J356796,1,AN,,,,,
,M416006,1,AN,,,,,
,E417977,1,AN,,,,,
,M259729,1,AN,,,,,
,M294566,1,AN,,,,,
,D326313,1,AN,,,,,
,B235127,1,AN,,,,,
,G288712,1,AN,,,,,
,F395369,1,AN,,,,,
,F421373,1,AN,,,,,
,F407601,1,AN,,,,,
,H381326,1,AN,,,,,
,H467126,1,AN,,,,,
,G258385,1,AN,,,,,
,D378937,1,AN,,,,,
,A162265,1,AN,,,,,
,A300183,1,AN,,,,,
,G339213,1,AN,,,,,
,D407449,1,AN,,,,,
,C361207,1,AN,,,,,
,M516821,1,AN,,,,,
,B438792,1,AN,,,,,
,J238623,1,AN,,,,,
,F389880,1,AN,,,,,
,E344816,1,AN,,,,,
,G276249,1,AN,,,,,
,A293132,1,AN,,,,,
,F353899,1,AN,,,,,
,B270844,1,AN,,,,,
,H484792,1,AN,,,,,
,B409301,1,AN,,,,,
,E558722,1,AN,,,,,
,J417230,1,AN,,,,,
,E373196,1,AN,,,,,
,J300707,1,AN,,,,,
,H388806,1,AN,,,,,
,E406009,1,AN,,,,,
,K300683,1,AN,,,,,
,D362932,1,AN,,,,,
,A234106,1,AN,,,,,
,M275690,1,AN,,,,,
,A311414,1,AN,,,,,
,D318756,1,AN,,,,,
,F487901,1,AN,,,,,
,D515612,1,AN,,,,,
,H387706,1,AN,,,,,
,F512079,1,AN,,,,,
,D390784,1,AN,,,,,
,M322363,1,AN,,,,,
,A221588,1,AN,,,,,
,D447632,1,AN,,,,,
,C352407,1,AN,,,,,
,B381339,1,AN,,,,,
,K206193,1,AN,,,,,
,A161825,1,AN,,,,,
,J252461,1,AN,,,,,
,B323501,1,AN,,,,,
,D506768,1,AN,,,,,
,F530966,1,AN,,,,,
,G145349,1,AN,,,,,
,E464177,1,AN,,,,,
,M393401,1,AN,,,,,
,C354112,1,AN,,,,,
,C285527,1,AN,,,,,
,D290134,1,AN,,,,,
,H509003,1,AN,,,,,
,M268771,1,AN,,,,,
,B245456,1,AN,,,,,
,M358311,1,AN,,,,,
,C202147,1,AN,,,,,
,F426136,1,AN,,,,,
,G250905,1,AN,,,,,
,H462044,1,AN,,,,,
,D459435,1,AN,,,,,
,J342342,1,AN,,,,,
,K408593,1,AN,,,,,
,A235943,1,AN,,,,,
,F525059,1,AN,,,,,
,K287527,1,AN,,,,,
,A376798,1,AN,,,,,
,K262766,1,AN,,,,,
,M486043,1,AN,,,,,
,A177522,1,AN,,,,,
,H496001,1,AN,,,,,
,M429965,1,AN,,,,,
,B238856,1,AN,,,,,
,K280069,1,AN,,,,,
,J415525,1,AN,,,,,
,M420417,1,AN,,,,,
,K294974,1,AN,,,,,
,F408459,1,AN,,,,,
,G256592,1,AN,,,,,
,K346685,1,AN,,,,,
,B265938,1,AN,,,,,
,D423223,1,AN,,,,,
,E473769,1,AN,,,,,
,F467584,1,AN,,,,,
,E393942,1,AN,,,,,
,A361321,1,AN,,,,,
,H444928,1,AN,,,,,
,K334486,1,AN,,,,,
,J399487,1,AN,,,,,
,K290442,1,AN,,,,,
,A257866,1,AN,,,,,
,F407326,1,AN,,,,,
,A152233,1,AN,,,,,
,B355748,1,AN,,,FALSE,,
,E478136,1,AN,,,,,
,K257189,1,AN,,,,,
,J470767,1,AN,,,,,
,M309141,1,AN,,,,,
,C201561,1,AN,,,FALSE,,
,B531843,1,AN,,,FALSE,,
,G221569,1,AN,,,FALSE,,
,M443297,1,AN,,,,,
,E106483,1,AN,,,FALSE,,
,F432228,1,AN,,,FALSE,,
,A503189,1,AN,,,FALSE,,
,C298444,1,AN,,,FALSE,,
,K346689,1,AN,,,FALSE,,
,D530198,1,AN,,,,,
,J334169,1,AN,,,,,
,B530889,1,AN,,,FALSE,,
,E111399,1,AN,,,FALSE,,
,B453891,1,AN,,,FALSE,,
,B300548,1,AN,,,FALSE,,
,M122973,1,AN,,,FALSE,,
,D531997,1,AN,,,FALSE,,
,E443918,1,AN,,,FALSE,,
,F167882,1,AN,,,FALSE,,
,C434908,1,AN,,,FALSE,,
,J190384,1,AN,,,FALSE,,
,H433917,1,AN,,,,,
,J218099,1,AN,,,FALSE,,
,K294888,1,AN,,,FALSE,,
,H415733,1,AN,,,FALSE,,
,B408677,1,AN,,,FALSE,,
,C444837,1,AN,,,FALSE,,
,M209931,1,AN,,,FALSE,,
,E112876,1,AN,,,FALSE,,
,D487760,1,AN,,,,,
,J416625,1,AN,,,,,
,D447236,1,AN,,,,,
,B304768,1,AN,,,,,
,A177874,1,AN,,,,,
,C340076,1,AN,,,,,
,J329758,1,AN,,,,,
,B464906,1,AN,,,,,
,A387490,1,AN,,,,,
,H364397,1,AN,,,,,
,H569283,1,AN,,,,,
,M498803,1,AN,,,,,
,M495360,1,AN,,,,,
,H421740,1,AN,,,,,
,A383772,1,AN,,,,,
,H318439,1,AN,,,,,
,K279750,1,AN,,,,,
,C164879,1,AN,,,,,
,E355145,1,AN,,,,,
,J288574,1,AN,,,,,
,C257906,1,AN,,,,,
,H460812,1,AN,,,,,
,G261531,1,AN,,,,,
,C316173,1,AN,,,,,
,B563111,1,AN,,,FALSE,,
,E322178,1,AN,,,,,
,M425781,1,AN,,,FALSE,,
,K222579,1,AN,,,FALSE,,
,F238893,1,AN,,,FALSE,,
,C215781,1,AN,,,FALSE,,
,D415772,1,AN,,,FALSE,,
,A336669,1,AN,,,FALSE,,
,M411698,1,AN,,,FALSE,,
,J486601,1,AN,,,FALSE,,
,B177359,1,AN,,,FALSE,,
,C234475,1,AN,,,FALSE,,
,M391586,1,S,,,,,
,J346280,1,S,,,,,
,G168405,1,S,,,,,
,B334864,1,S,,,,,
,G297424,1,S,,,,,
,B390403,1,S,,,,,
,F371378,1,S,,,,,
,B487115,1,S,,,,,
,J501435,1,S,,,,,
,G268142,1,S,,,,,
,M406634,1,S,,,,,
,F559214,1,S,,,,,
,M487748,1,S,,,,,
,B479129,1,S,,,,,
,K269740,1,S,,,,,
,C233398,1,S,,,,,
,D540626,1,S,,,,,
,B394132,1,S,,,,,
,H358050,1,S,,,,,
,C355729,1,S,,,,,
,E425974,1,S,,,,,
,D540923,1,S,,,,,
,B457734,1,S,,,,,
,C332970,1,S,,,,,
,K216610,1,S,,,,,
,J281215,1,S,,,,,
,B286959,1,S,,,,,
,B401964,1,S,,,,,
,A181757,1,S,,,,,
,K383513,1,S,,,,,
,F418007,1,S,,,,,
,A332280,1,Don,,,,,
,M269031,1,Don,,,,,
,M479861,1,Don,,,,,
,J318648,1,AN,,,,,
,M429250,1,AN,,,,,
,A316375,1,AN,,,,,
,J377509,1,AN,,,,,
,D398330,1,AN,,,,,
,J320199,1,AN,,,,,
,G336298,1,AN,,,,,
,F333560,1,AN,,,,,
,E393843,1,AN,,,,,
,J411488,1,AN,,,,,
,A386874,1,AN,,,,,
,M481412,1,AN,,,,,
,G343360,1,AN,,,,,
,J487223,1,AN,,,,,
,J481162,1,AN,,,,,
,B304581,1,AN,,,,,
,A309753,1,AN,,,,,
,H473682,1,AN,,,,,
,M419471,1,AN,,,,,
,B462222,1,AN,,,,,
,J246367,1,AN,,,,,
,M357574,1,AN,,,,,
,C173800,1,AN,,,,,
,J328174,1,AN,,,,,
,F531098,1,AN,,,,,
,K430912,1,AN,,,,,
,A280746,1,AN,,,,,
,C227524,1,AN,,,,,
,J439274,1,AN,,,,,
,C207130,1,AN,,,,,
,D506669,1,AN,,,,,
,J239305,1,AN,,,,,
,F490079,1,AN,,,,,
,J308528,2,AN,,,,,
,J327030,1,AN,,,,,
,A250760,1,AN,,,,,
,B321895,1,AN,,,,,
,G354030,1,AN,,,,,
,K266572,1,AN,,,,,
,A223084,1,AN,,,,,
,D344771,1,AN,,,,,
,F378033,1,AN,,,,,
,H385847,1,AN,,,,,
,E388002,1,AN,,,,,
,G124603,1,AN,,,,,
,H349679,1,AN,,,,,
,C155474,1,AN,,,,,
,G150651,1,AN,,,,,
,D312926,1,AN,,,,,
,A191800,1,AN,,,,,
,F341337,1,AN,,,,,
,B445923,1,AN,,,FALSE,,
,E351192,1,AN,,,FALSE,,
,E278351,1,AN,,,FALSE,,
,F516279,1,AN,,,FALSE,,
,D251219,1,AN,,,FALSE,,
,K244531,1,AN,,,FALSE,,
,B467291,1,AN,,,FALSE,,
,A552777,1,AN,,,FALSE,,
,A464517,1,AN,,,FALSE,,
,M400278,1,AN,,,FALSE,,
,C426578,1,AN,,,FALSE,,
,J251770,1,AN,,,FALSE,,
,F261777,1,AN,,,FALSE,,
,M544711,1,AN,,,FALSE,,
,C358581,1,AN,,,FALSE,,
,B222571,1,AN,,,FALSE,,
,E344612,1,AN,,,FALSE,,
,J471590,1,AN,,,FALSE,,
,K400253,1,AN,,,FALSE,,
,B342619,1,AN,,,,,
,C533750,1,AN,,,FALSE,,
,G403118,1,AN,,,FALSE,,
,K458222,1,AN,,,FALSE,,
,B247999,1,AN,,,FALSE,,
,M566317,1,AN,,,FALSE,,
,F460021,1,AN,,,FALSE,,
,K580361,1,AN,,,FALSE,,
,G513809,1,AN,,,FALSE,,
,M177360,1,AN,,,FALSE,,
,B476029,1,AN,,,FALSE,,
,J582481,1,AN,,,FALSE,,
,C403719,1,AN,,,FALSE,,
,D200538,1,AN,,,FALSE,,
,A511189,1,AN,,,FALSE,,
,M430988,1,AN,,,,,
,E331689,1,AN,,,FALSE,,
,H211749,1,AN,,,FALSE,,
,C467771,1,AN,,,FALSE,,
,K259901,1,AN,,,FALSE,,
,B418577,1,AN,,,FALSE,,
,D331592,1,AN,,,FALSE,,
,J237150,1,AN,,,FALSE,,
,F173538,1,AN,,,FALSE,,
,B405274,1,AN,,,FALSE,,
,M317747,1,AN,,,FALSE,,
,B436610,1,AN,,,FALSE,,
,B548112,1,AN,,,FALSE,,
,M482446,1,AN,,,,,
,C433359,1,AN,,,FALSE,,
,H391743,1,AN,,,,,
,M295325,1,AN,,,,,
,E357411,1,AN,,,,,
,K301266,1,AN,,,,,
,D442132,1,AN,,,,,
,D503237,1,AN,,,,,
,B297134,1,AN,,,,,
,E369830,1,AN,,,,,
,H337678,1,AN,,,,,
,A189270,1,AN,,,,,
,E386847,1,AN,,,,,
,D436533,1,AN,,,,,
,G205233,1,AN,,,,,
,F346100,1,AN,,,,,
,E378520,1,AN,,,,,
,D489432,1,AN,,,,,
,G115759,1,AN,,,,,
,F354328,1,AN,,,,,
,H516142,1,AN,,,,,
,C347754,1,AN,,,,,
,E503766,1,AN,,,,,
,H465685,1,AN,,,,,
,A216319,1,AN,,,,,
,E434477,1,AN,,,,,
,G231050,1,AN,,,,,
,J236599,1,AN,,,,,
,K356365,1,AN,,,,,
,B285265,1,AN,,,,,
,B334809,1,AN,,,,,
,C382514,1,AN,,,,,
,F351226,1,AN,,,,,
,J298177,1,AN,,,,,
,H445379,1,AN,,,,,
,J471240,1,AN,,,,,
,J367840,1,AN,,,,,
,D499112,1,AN,,,,,
,F520439,1,AN,,,,,
,F497064,1,AN,,,,,
,J393833,1,AN,,,,,
,D419285,1,AN,,,,,
,F328005,1,AN,,,,,
,J306009,1,AN,,,,,
,B280106,1,AN,,,,,
,A187708,1,AN,,,,,
,E363582,1,AN,,,,,
,H366333,1,AN,,,,,
,C223663,1,AN,,,,,
,M441878,1,AN,,,,,
,C206030,1,AN,,,,,
,B407948,1,AN,,,,,
,B404307,1,AN,,,,,
,G296478,1,AN,,,,,
,B418420,1,AN,,,,,
,H504207,1,AN,,,,,
,K441934,1,AN,,,,,
,M304653,1,AN,,,,,
,J453838,1,AN,,,,,
,A284607,1,AN,,,,,
,H415932,1,AN,,,,,
,B349406,1,AN,,,,,
,A266259,1,AN,,,,,
,A171120,1,AN,,,,,
,G321360,1,AN,,,,,
,H324918,1,AN,,,,,
,M320988,1,AN,,,,,
,H508541,1,AN,,,,,
,A309423,1,AN,,,,,
,B447867,1,AN,,,,,
,J348436,1,AN,,,,,
,K412905,1,AN,,,,,
,C300047,1,AN,,,,,
,F419965,1,AN,,,,,
,C264231,1,AN,,,,,
,M466914,1,AN,,,,,
,F515214,1,AN,,,,,
,H403700,1,AN,,,,,
,E398793,1,AN,,,,,
,A196673,1,AN,,,,,
,E397253,1,AN,,,,,
,C374957,1,AN,,,,,
,K434828,1,AN,,,,,
,B441938,1,AN,,,,,
,G187182,1,AN,,,,,
,E559283,1,AN,,,,,
,B357887,1,AN,,,,,
,K192685,1,AN,,,,,
,K235321,1,AN,,,,,
,M338643,1,AN,,,,,
,H399443,1,AN,,,,,
,M322440,1,AN,,,,,
,C150117,1,AN,,,,,
,C243188,1,AN,,,,,
,B389710,1,AN,,,,,
,B407112,1,AN,,,,,
,E364308,1,AN,,,,,
,F502256,1,AN,,,,,
,E571262,1,AN,,,,,
,G254271,1,AN,,,,,
,B429816,1,AN,,,,,
,B347877,1,AN,,,,,
,G254238,1,AN,,,,,
,F386118,1,AN,,,,,
,K353758,1,AN,,,,,
,K243527,1,AN,,,,,
,J298265,1,AN,,,,,
,C169114,1,AN,,,,,
,G158978,1,AN,,,,,
,F401551,1,AN,,,,,
,M346233,1,AN,,,,,
,E452935,1,AN,,,,,
,H446391,1,AN,,,,,
,H322179,1,AN,,,,,
,M475747,1,AN,,,,,
,E521696,1,AN,,,,,
,G200360,1,AN,,,,,
,G293288,1,AN,,,,,
,K242526,1,AN,,,,,
,E510179,1,AN,,,,,
,K379586,1,AN,,,,,
,J316983,1,AN,,,FALSE,,
,C513248,1,AN,,,FALSE,,
,M411739,1,AN,,,FALSE,,
,E233748,1,AN,,,FALSE,,
,D214589,1,AN,,,FALSE,,
,E515785,1,AN,,,FALSE,,
,K242589,1,AN,,,FALSE,,
,M243174,1,AN,,,FALSE,,
,B422856,1,AN,,,FALSE,,
,H424781,1,AN,,,FALSE,,
,J204821,1,AN,,,FALSE,,
,A238639,1,AN,,,FALSE,,
,F245117,1,AN,,,FALSE,,
,M474889,1,AN,,,,,
,K453081,1,AN,,,FALSE,,
,B258004,1,AN,,,FALSE,,
,J453198,1,AN,,,FALSE,,
,D243774,1,AN,,,FALSE,,
,F174956,1,AN,,,FALSE,,
,G213850,1,AN,,,FALSE,,
,K588264,1,AN,,,FALSE,,
,J278487,1,AN,,,,,
,C251704,1,AN,,,FALSE,,
,B245370,1,AN,,,FALSE,,
,M464692,1,AN,,,,,
,B214380,1,AN,,,FALSE,,
,K417838,1,AN,,,FALSE,,
,B513288,1,AN,,,FALSE,,
,C308052,1,AN,,,FALSE,,
,F318449,1,AN,,,FALSE,,
,K283735,1,AN,,,FALSE,,
,M414570,1,AN,,,FALSE,,
,A205883,1,AN,,,FALSE,,
,J526840,1,AN,,,FALSE,,
,H318748,1,AN,,,FALSE,,
,C377949,1,AN,,,,,
,A215639,1,AN,,,FALSE,,
,K266470,1,AN,,,FALSE,,
,B233178,1,AN,,,FALSE,,
,M106688,1,AN,,,FALSE,,
,J187480,1,AN,,,FALSE,,
,B253789,1,AN,,,FALSE,,
,C271567,1,AN,,,FALSE,,
,F268747,1,AN,,,FALSE,,
,M485583,1,AN,,,FALSE,,
,C216480,1,AN,,,,,
,B366379,1,AN,,,,,
,D317584,1,AN,,,FALSE,,
,B233153,1,AN,,,FALSE,,
,J484487,1,AN,,,FALSE,,
,A476753,1,AN,,,FALSE,,
,M331849,1,AN,,,FALSE,,
,B316638,1,AN,,,FALSE,,
,M413470,1,AN,,,FALSE,,
,K412680,1,AN,,,FALSE,,
,J288056,1,AN,,,FALSE,,
,C307647,1,AN,,,FALSE,,
,B183579,1,AN,,,FALSE,,
,B463470,1,AN,,,FALSE,,
,C312648,1,AN,,,FALSE,,
,M311747,1,AN,,,FALSE,,
,G441478,1,AN,,,FALSE,,
,B356270,1,AN,,,,,
,D166357,1,AN,,,FALSE,,
,C374691,1,AN,,,FALSE,,
,B477274,1,AN,,,FALSE,,
,K316639,1,AN,,,FALSE,,
,K288381,1,AN,,,FALSE,,
,M511392,1,AN,,,FALSE,,
,E512840,1,AN,,,FALSE,,
,K417229,1,AN,,,FALSE,,
,J315839,1,AN,,,FALSE,,
,A582480,1,AN,,,FALSE,,
,B116793,1,AN,,,FALSE,,
,J337748,1,AN,,,FALSE,,
,B277936,1,AN,,,FALSE,,
,K155348,1,AN,,,FALSE,,
,M475289,1,AN,,,FALSE,,
,C399046,1,AN,,,FALSE,,
,B184699,1,AN,,,FALSE,,
,E274793,1,AN,,,FALSE,,
,D445783,1,AN,,,FALSE,,
,K394073,1,AN,,,,,
,G180527,1,AN,,,,,
,D289452,1,AN,,,,,
,H387937,1,AN,,,,,
,C212278,1,AN,,,,,
,D307701,1,AN,,,,,
,J255926,1,AN,,,,,
,A361530,1,AN,,,,,
,A368152,1,AN,,,,,
,E429230,1,AN,,,,,
,M303080,1,AN,,,,,
,K209647,1,AN,,,,,
,K236762,1,AN,,,,,
,K202530,1,AN,,,,,
,C134816,1,AN,,,,,
,E428196,1,AN,,,,,
,A289656,1,AN,,,,,
,K228435,1,AN,,,,,
,B334248,1,AN,,,,,
,D392918,1,AN,,,,,
,F528084,1,AN,,,,,
,H419067,1,AN,,,,,
,F489078,1,AN,,,,,
,C330165,1,AN,,,,,
,H555203,1,AN,,,,,
,A389371,1,AN,,,,,
,H517660,1,AN,,,,,
,F322681,1,AN,,,,,
,F468904,1,AN,,,,,
,K373162,1,AN,,,,,
,F552988,1,AN,,,,,
,H571109,1,AN,,,,,
,K330537,1,AN,,,,,
,J403139,1,AN,,,,,
,J228096,1,AN,,,,,
,H543444,1,AN,,,,,
,K413422,1,AN,,,,,
,G338124,1,AN,,,,,
,K224332,1,AN,,,,,
,K275790,1,AN,,,,,
,D417041,1,AN,,,,,
,A275279,1,AN,,,,,
,B393516,1,AN,,,,,
,G174950,1,AN,,,,,
,C297352,1,AN,,,,,
,K298219,1,AN,,,,,
,J373329,1,AN,,,,,
,K220284,1,AN,,,,,
,F497097,1,AN,,,,,
,C356697,1,Yufi,,,,,
,M448632,1,Yufi,,,,,
,E423807,1,Yufi,,,,,
11/5,B446019,1,H,,,,,
,K380619,1,H,,,,,
,K366518,1,H,,,,,
,K436555,1,H,,,,,
,F554615,1,H,,,,,
,G335540,1,H,,,,,
,J489676,1,H,,,,,
,F564703,1,H,,,,,
,J487113,1,H,,,,,
,D520408,1,H,,,,,
,M504952,1,H,,,,,
,M467431,1,H,,,,,
,F531406,1,H,,,,,
,D466221,1,H,,,,,
,B455985,1,H,,,,,
,B234683,1,H,,,,,
,E484208,1,H,,,,,
,C308759,1,H,,,,,
,M332725,1,H,,,,,
,J501106,1,H,,,,,
,K271126,1,H,,,,,
,A260539,1,H,,,,,
,F539634,1,H,,,,,
,A223864,1,H,,,,,
,G369606,1,H,,,,,
,M441097,1,H,,,,,
,H379104,1,H,,,,,
,C302236,1,H,,,,,
,J492525,1,H,,,,,
,M435300,1,H,,,,,
,M441229,1,H,,,,,
,H319968,1,H,,,,,
,M387659,1,H,,,,,
,A315451,1,H,,,,,
,C247951,1,H,,,,,
,D359236,1,H,,,,,
,F473293,1,H,,,,,
,D415831,1,H,,,,,
,F320041,1,H,,,,,
,B476071,1,H,,,,,
,G207161,1,H,,,,,
,H369072,1,H,,,,,
,D359702,1,H,,,,,
,E505867,1,H,,,,,
,B279204,1,H,,,,,
,M505546,1,H,,,,,
,C386133,1,H,,,,,
,J375551,1,H,,,,,
,D464165,1,H,,,,,
,B478183,1,H,,,,,
,F402233,1,H,,,,,
,H462704,1,H,,,,,
,E587060,1,H,,,,,
,E582515,1,H,,,,,
,H482845,1,H,,,,,
,K316699,1,H,,,,,
,K251271,1,H,,,,,
,J495407,1,H,,,,,
,J4584770,1,H,,,,,
,F562679,1,H,,,,,
,F439996,1,H,,,,,
,A336780,1,H,,,,,
,F327906,1,H,,,,,
,B475521,1,H,,,,,
,D444156,1,H,,,,,
,G259760,1,H,,,,,
,G146102,1,H,,,,,
,G362456,1,H,,,,,
,H375056,1,H,,,,,
,F436553,1,H,,,,,
,B419960,1,H,,,,,
,F372621,1,H,,,,,
,B323028,1,H,,,,,
,E385901,1,H,,,,,
,F371917,1,H,,,,,
,D521409,1,H,,,,,
,D359768,1,H,,,,,
,C194491,1,H,,,,,
,E547843,1,H,,,,,
,E445906,1,H,,,,,
,D368344,1,H,,,,,
,F442944,1,H,,,,,
,K449510,1,H,,,,,
,B454687,1,H,,,,,
,F464922,1,H,,,,,
,F550821,1,H,,,,,
,H418528,1,H,,,,,
,D475935,1,H,,,,,
,E585870,1,H,,,,,
,E497650,1,H,,,,,
,B299268,1,H,,,,,
,F564417,1,H,,,,,
,E506747,1,H,,,,,
,H577654,1,H,,,,,
,M517602,1,H,,,,,
,J484341,1,H,,,,,
,C170104,1,H,,,,,
,J420717,1,H,,,,,
,E561483,1,H,,,,,
,G368716,1,H,,,,,
,J464684,1,H,,,,,
,J273713,1,H,,,,,
,M459756,1,H,,,,,
,D478124,1,H,,,,,
,M378529,1,H,,,,,
,F376284,1,H,,,,,
,B327576,1,H,,,,,
,J340395,1,H,,,,,
,B347503,1,H,,,,,
,A390768,1,H,,,,,
,M488496,1,H,,,,,
,K300034,1,H,,,,,
,A190425,1,H,,,,,
,E313509,1,H,,,,,
,K207370,1,H,,,,,
,M435069,1,H,,,,,
,G198820,1,H,,,,,
,H544104,1,H,,,,,
,K447346,1,H,,,,,
,H580349,1,H,,,,,
,B479624,1,H,,,,,
,B294043,1,H,,,,,
,K439888,1,H,,,,,
,M475307,1,H,,,,,
,E518066,1,H,,,,,
,G207719,1,H,,,,,
,A407411,1,H,,,,,
,H297298,1,H,,,,,
,B410896,1,H,,,,,
,F487197,1,H,,,,,
,H377201,1,H,,,,,
,E558205,1,H,,,,,
,B310730,1,H,,,,,
,K404182,1,H,,,,,
,E411366,1,H,,,,,
,M258453,1,H,,,,,
,E551429,1,H,,,,,
,G192913,1,H,,,,,
,C362956,1,H,,,,,
,A323470,1,H,,,,,
,C385880,1,H,,,,,
,E571471,1,H,,,,,
,G367164,1,H,,,,,
,E575574,1,H,,,,,
,A228760,1,H,,,,,
,F491431,1,H,,,,,
,K368003,1,H,,,,,
,D340239,1,H,,,,,
,H319704,1,H,,,,,
,G271332,1,H,,,,,
,A160780,1,H,,,,,
,B426857,1,H,,,,,
,C326194,1,H,,,,,
,E527548,1,H,,,,,
,A386951,1,H,,,,,
,B486961,1,H,,,,,
,E532707,1,H,,,,,
,D540120,1,H,,,,,
,A284431,1,H,,,,,
,A290404,1,H,,,,,
,D357179,1,H,,,,,
,C296725,1,H,,,,,
,K444794,1,H,,,,,
,K375742,1,H,,,,,
,E533400,1,H,,,,,
,M515820,1,H,,,,,
,D455464,1,H,,,,,
,F559115,1,H,,,,,
,J497156,1,H,,,,,
,J356422,1,H,,,,,
,F508130,1,H,,,,,
,G146042,1,H,,,,,
,D416095,1,H,,,,,
,C155177,1,H,,,,,
,G335440,1,H,,,,,
,E488696,1,H,,,,,
,E532267,1,H,,,,,
,J376475,1,H,,,,,
,M491708,1,H,,,,,
,F556057,1,H,,,,,
,C298815,1,H,,,,,
,H442970,1,H,,,,,
,C169334,1,H,,,,,
,B361330,1,H,,,,,
,D540032,1,H,,,,,
,A396389,1,H,,,,,
,E358786,1,H,,,,,
,J411939,1,H,,,,,
,E580370,1,H,,,,,
,G374391,1,H,,,,,
,K376858,1,H,,,,,
,G172552,1,H,,,,,
,F376273,1,H,,,,,
,G125538,1,AN,,,,,
,F492543,1,AN,,,,,
,G182606,1,AN,,,,,
,M438314,1,AN,,,,,
,C272745,1,AN,,,,,
,H569668,1,AN,,,,,
,M504457,1,AN,,,,,
,E418109,1,AN,,,,,
,J305712,1,AN,,,,,
,M320328,1,AN,,,,,
,J484462,1,AN,,,,,
,G235164,1,AN,,,,,
,A408830,1,AN,,,,,
,B373045,1,AN,,,,,
,A171197,1,AN,,,,,
,A202019,1,AN,,,,,
,F357485,1,AN,,,,,
,G186192,1,AN,,,,,
,D346916,1,AN,,,,,
,C172887,1,AN,,,,,
,A196860,1,AN,,,,,
,J405834,1,AN,,,,,
,K326148,1,AN,,,,,
,E411047,1,AN,,,,,
,M256957,1,AN,,,,,
,G186610,1,AN,,,,,
,H438636,1,AN,,,,,
,K317909,1,AN,,,,,
,K343891,1,AN,,,,,
,C220660,1,AN,,,,,
,H455444,1,AN,,,,,
,D369015,1,AN,,,,,
,G340753,1,AN,,,,,
,J302742,1,AN,,,,,
,D445630,1,AN,,,,,
,F457343,1,AN,,,,,
,H538681,1,AN,,,,,
,D526403,1,AN,,,,,
,E518770,1,AN,,,,,
,A223502,1,AN,,,,,
,A289128,1,AN,,,,,
,D349237,1,AN,,,,,
,B436834,1,AN,,,,,
,K392302,1,AN,,,,,
,A396026,1,AN,,,,,
,F317049,1,AN,,,,,
,A147558,1,AN,,,,,
,G288514,1,AN,,,,,
,H380435,1,AN,,,,,
,M403422,1,AN,,,,,
,E396505,1,AN,,,,,
,D488431,1,AN,,,,,
,D540681,1,AN,,,,,
,H307758,1,AN,,,,,
,E312212,1,AN,,,,,
,E404447,1,AN,,,,,
,E400058,1,AN,,,,,
,J276881,1,AN,,,,,
,H358501,1,AN,,,,,
,F358717,1,AN,,,,,
,K243802,1,AN,,,,,
,J280005,1,AN,,,,,
,E327711,1,AN,,,,,
,A185618,1,AN,,,,,
,D432375,1,AN,,,,,
,A222303,1,AN,,,,,
,D489036,1,AN,,,,,
,B357502,1,AN,,,,,
,F533463,1,AN,,,,,
,E394195,1,AN,,,,,
,J242660,1,AN,,,,,
,K183676,1,AN,,,,,
,D372194,1,AN,,,,,
,E397583,1,AN,,,,,
,G334406,1,AN,,,,,
,A378899,1,AN,,,,,
,M357662,1,AN,,,,,
,K379641,1,AN,,,,,
,G343426,1,AN,,,,,
,J228602,1,AN,,,,,
,A226769,1,AN,,,,,
,B318232,1,AN,,,,,
,K352262,1,AN,,,,,
